id,name,cat,price,was,desc,badge,days,imgUrl,soferId
,"מזוזה פלסטיק שקופה 15 ס""מ ""ש"" כסף עם פלקטה ופקק גו...",מזוזות,28.3,,"מזוזה פלסטיק שקופה 15 ס""מ ""ש"" כסף עם פלקטה ופקק גו... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23613.jpg,
,"מזוזה פלסטיק שקופה 15 ס""מ ""ש"" כסף עם פלקטה ופקק...",מזוזות,28.3,,"מזוזה פלסטיק שקופה 15 ס""מ ""ש"" כסף עם פלקטה ופקק... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23615.jpg,
,"מזוזה פלסטיק 12 ס""מ - גימור שיש אפור",מזוזות,17.68,,"מזוזה פלסטיק 12 ס""מ - גימור שיש אפור הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/23654.jpg,
,"מזוזה פלסטיק 15 ס""מ - גימור שיש אפור",מזוזות,17.68,,"מזוזה פלסטיק 15 ס""מ - גימור שיש אפור הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/23655.jpg,
,"מזוזה פלסטיק פסים לבן 12 ס""מ ""ש"" כסף עם פקק גומ...",מזוזות,17.68,,"מזוזה פלסטיק פסים לבן 12 ס""מ ""ש"" כסף עם פקק גומ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23731.jpg,
,"מזוזה אלומניום 12 ס""מ ש מתכת ""שמפניה""",מזוזות,25.94,,"מזוזה אלומניום 12 ס""מ ש מתכת ""שמפניה"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23733.jpg,
,"מזוזה אלומניום 15 ס""מ ש מתכת ""שמפניה""",מזוזות,30.66,,"מזוזה אלומניום 15 ס""מ ש מתכת ""שמפניה"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23734.jpg,
,"מזוזה אלומניום 12 ס""מ ש מתכת ""אפור""",מזוזות,25.94,,"מזוזה אלומניום 12 ס""מ ש מתכת ""אפור"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23736.jpg,
,"מזוזה אלומניום 12 ס""מ ש מתכת ""זהב""",מזוזות,25.94,,"מזוזה אלומניום 12 ס""מ ש מתכת ""זהב"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23745.jpg,
,"מזוזה פלסטיק 15 ס""מ גוון עץ פקק גומי",מזוזות,17.68,,"מזוזה פלסטיק 15 ס""מ גוון עץ פקק גומי הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/23858.jpg,
,"מזוזה פלסטיק 12 ס""מ גוון עץ פקק גומי",מזוזות,17.68,,"מזוזה פלסטיק 12 ס""מ גוון עץ פקק גומי הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/23859.jpg,
,"מזוזה פלסטיק לבנה 15 ס""מ ""ש"" כסף עם פקק גומי...",מזוזות,12.96,,"מזוזה פלסטיק לבנה 15 ס""מ ""ש"" כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/23860.jpg,
,"מזוזה פלסטיק פסים אפור 15 ס""מ ""ש"" כסף עם פקק גו...",מזוזות,17.68,,"מזוזה פלסטיק פסים אפור 15 ס""מ ""ש"" כסף עם פקק גו... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23861.jpg,
,"מזוזה פלסטיק פסים לבן 15 ס""מ ""ש"" כסף עם פקק גומי...",מזוזות,17.68,,"מזוזה פלסטיק פסים לבן 15 ס""מ ""ש"" כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23862.jpg,
,"מזוזה אלומיניום 7 ס""מ כסף מט ""ש"" מתכת",מזוזות,33.02,,"מזוזה אלומיניום 7 ס""מ כסף מט ""ש"" מתכת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/23888.webp,
,"מזוזה אלומיניום 10 ס""מ כסף מט ""ש"" מתכת",מזוזות,33.02,,"מזוזה אלומיניום 10 ס""מ כסף מט ""ש"" מתכת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/23889.webp,
,"מזוזה אלומיניום 10 ס""מ ""ש"" מתכת פרופיל מיוחד...",מזוזות,44.82,,"מזוזה אלומיניום 10 ס""מ ""ש"" מתכת פרופיל מיוחד... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23896.jpg,
,"מזוזה אלומיניום 15 ס""מ צבועה בתלת מימד - פסים לבן...",מזוזות,44.82,,"מזוזה אלומיניום 15 ס""מ צבועה בתלת מימד - פסים לבן... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23898.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 12 ס""מ",מזוזות,63.7,,"מזוזה ""פולימר בטון"" ""ש"" 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23938.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 15 ס""מ",מזוזות,70.78,,"מזוזה ""פולימר בטון"" ""ש"" 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23943.jpg,
,"מזוזה אלומיניום 7 ס""מ לבנה ""ש"" מתכת",מזוזות,33.02,,"מזוזה אלומיניום 7 ס""מ לבנה ""ש"" מתכת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23952.jpg,
,"מזוזה אלומיניום 10 ס""מ לבן ""ש"" מתכת",מזוזות,33.02,,"מזוזה אלומיניום 10 ס""מ לבן ""ש"" מתכת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/23953.webp,
,"מזוזה אלומיניום 12 ס""מ שחורה ""ש"" מתכת פרופיל מיוחד...",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ שחורה ""ש"" מתכת פרופיל מיוחד... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23965.jpg,
,"מזוזה אלומיניום 15 ס""מ שחורה ""ש"" מתכת פרופיל מיוחד...",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ שחורה ""ש"" מתכת פרופיל מיוחד... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/23966.webp,
,"מזוזה עץ לבן עם פלקטה ""שער"" 12 ס""מ",מזוזות,47.18,,"מזוזה עץ לבן עם פלקטה ""שער"" 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23972.jpg,
,"מזוזה אלומיניום 10 ס""מ צבועה בתלת מימד - שיש אפור...",מזוזות,47.18,,"מזוזה אלומיניום 10 ס""מ צבועה בתלת מימד - שיש אפור... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23980.jpg,
,"מזוזה אלומיניום 12 ס""מ לבן ""ש"" מודפסת",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ לבן ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23994.jpg,
,"מזוזה אלומיניום 15 ס""מ בגוון כסף מט עם חורים ""ש...",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ בגוון כסף מט עם חורים ""ש... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24067.jpg,
,"מזוזה אלומיניום 15 ס""מ אפור כהה ""ש"" מודפסת עם ח...",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ אפור כהה ""ש"" מודפסת עם ח... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24068.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 20 ס""מ",מזוזות,94.38,,"מזוזה ""פולימר בטון"" ""ש"" 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24085.jpg,
,"מזוזה זכוכית 10 ס""מ ""בועות"" עם פקק סיליקון...",מזוזות,58.98,,"מזוזה זכוכית 10 ס""מ ""בועות"" עם פקק סיליקון... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24180.jpg,
,"מזוזה זכוכית 12 ס""מ ""בועות"" עם פקק סיליקון...",מזוזות,58.98,,"מזוזה זכוכית 12 ס""מ ""בועות"" עם פקק סיליקון... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24181.jpg,
,"20569 מזוזה זכוכית 15 ס""מ ""בועות"" עם פקק סיליקון...",מזוזות,70.78,,"20569 מזוזה זכוכית 15 ס""מ ""בועות"" עם פקק סיליקון... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24182.jpg,
,"מזוזה זכוכית 20 ס""מ ""בועות"" עם פקק סיליקון...",מזוזות,94.38,,"מזוזה זכוכית 20 ס""מ ""בועות"" עם פקק סיליקון... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24183.jpg,
,"מזוזה אלומניום 12 ס""מ בגוון כסף מט ""ש"" מודפסת פרופ...",מזוזות,23.58,,"מזוזה אלומניום 12 ס""מ בגוון כסף מט ""ש"" מודפסת פרופ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24193.jpg,
,"מזוזה אלומיניום 15 ס""מ בגוון כסף מט ""ש"" מתכת פר...",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ בגוון כסף מט ""ש"" מתכת פר... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/24221.webp,
,"מזוזה פולימר בטון ש זהב 15 ס""מ",מזוזות,94.38,,"מזוזה פולימר בטון ש זהב 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/24229.webp,
,"מזוזה סמנט בטון מהודרת אפור""כותל"" 12 ס""מ",מזוזות,70.78,,"מזוזה סמנט בטון מהודרת אפור""כותל"" 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24239.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון לבן 12 ס""מ",מזוזות,94.38,,"מזוזה ""סמנט בטון"" רחבה גוון לבן 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24253.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון לבן 15 ס""מ",מזוזות,94.38,,"מזוזה ""סמנט בטון"" רחבה גוון לבן 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24254.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון לבן 20 ס""מ",מזוזות,141.58,,"מזוזה ""סמנט בטון"" רחבה גוון לבן 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24256.jpg,
,"מזוזה מתכת 15 ס""מ גימור ניקל ""כתר""",מזוזות,58.98,,"מזוזה מתכת 15 ס""מ גימור ניקל ""כתר"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24300.jpg,
,"מזוזה מתכת 20 ס""מ גימור ניקל ""כתר""",מזוזות,129.78,,"מזוזה מתכת 20 ס""מ גימור ניקל ""כתר"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24301.jpg,
,"מזוזה מתכת 12 ס""מ גימור ניקל ""ירושלים""",מזוזות,63.7,,"מזוזה מתכת 12 ס""מ גימור ניקל ""ירושלים"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24364.jpg,
,"מזוזה מתכת 15 ס""מ גימור ניקל ""ירושלים""",מזוזות,77.86,,"מזוזה מתכת 15 ס""מ גימור ניקל ""ירושלים"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24365.jpg,
,"מזוזה מתכת 20 ס""מ ניקל ""ירושלים""",מזוזות,117.98,,"מזוזה מתכת 20 ס""מ ניקל ""ירושלים"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24366.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון שחור 12 ס""מ",מזוזות,94.38,,"מזוזה ""סמנט בטון"" רחבה גוון שחור 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24381.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון שחור 15 ס""מ",מזוזות,94.38,,"מזוזה ""סמנט בטון"" רחבה גוון שחור 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24382.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון שחור 20 ס""מ",מזוזות,141.58,,"מזוזה ""סמנט בטון"" רחבה גוון שחור 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24383.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון בטון 12 ס""מ",מזוזות,94.38,,"מזוזה ""סמנט בטון"" רחבה גוון בטון 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24384.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון בטון 15 ס""מ",מזוזות,94.38,,"מזוזה ""סמנט בטון"" רחבה גוון בטון 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24385.jpg,
,"מזוזה ""סמנט בטון"" רחבה גוון בטון 20 ס""מ",מזוזות,141.58,,"מזוזה ""סמנט בטון"" רחבה גוון בטון 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24386.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 12 ס""מ",מזוזות,63.7,,"מזוזה ""פולימר בטון"" ברכת הבית 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24437.jpg,
,"מזוזה ""פולימר בטון"" שמע ישראל 12 ס""מ",מזוזות,63.7,,"מזוזה ""פולימר בטון"" שמע ישראל 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24439.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ",מזוזות,70.78,,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24440.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 12 ס""מ",מזוזות,63.7,,"מזוזה ""פולימר בטון"" ברכת הבית 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24443.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ",מזוזות,70.78,,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24444.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 12 ס""מ",מזוזות,63.7,,"מזוזה ""פולימר בטון"" ברכת הבית 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24445.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ",מזוזות,70.78,,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24446.jpg,
,"מזוזה ""פולימר בטון"" ברוך אתה 12 ס""מ",מזוזות,63.7,,"מזוזה ""פולימר בטון"" ברוך אתה 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24447.jpg,
,"מזוזה ""פולימר בטון"" ברוך אתה 15 ס""מ",מזוזות,70.78,,"מזוזה ""פולימר בטון"" ברוך אתה 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24448.jpg,
,"מזוזה ""פולימר בטון"" ברוך אתה 12 ס""מ",מזוזות,63.7,,"מזוזה ""פולימר בטון"" ברוך אתה 12 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24449.jpg,
,"מזוזה ""פולימר בטון"" בברוך אתה 15 ס""מ",מזוזות,70.78,,"מזוזה ""פולימר בטון"" בברוך אתה 15 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24450.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 25 ס""מ",מזוזות,117.98,,"מזוזה ""פולימר בטון"" ""ש"" 25 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24455.jpg,
,"מזוזה ""פולימר בטון"" שיש ברכת הבית 20 ס""מ",מזוזות,94.38,,"מזוזה ""פולימר בטון"" שיש ברכת הבית 20 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24456.jpg,
,"מזוזה ""פולימר בטון"" שיש ברכת הבית 25 ס""מ",מזוזות,141.58,,"מזוזה ""פולימר בטון"" שיש ברכת הבית 25 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24457.jpg,
,"מזוזה פלסטיק גימור עץ 12 ס""מ ""כותל"" ""ש"" כסף עם עם פקק...",מזוזות,30.66,,"מזוזה פלסטיק גימור עץ 12 ס""מ ""כותל"" ""ש"" כסף עם עם פקק... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24482.jpg,
,"מזוזה זכוכית 7 ס""מ ""בועות"" עם פקק סיליקון...",מזוזות,58.98,,"מזוזה זכוכית 7 ס""מ ""בועות"" עם פקק סיליקון... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/24541.jpg,
